module,resource_key,arabic_name,english_name,current_route,current_status,target_classification,target_parent_or_resource,remain_navigable,own_persistence,priority,reason
sales,sales_contract_execution_schedule,"جدول تنفيذ العقد","Contract Execution Schedule","/admin/sales/contract-execution-schedule [admin.sales.contract-execution-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,REMOVE_FROM_PLASTIC,"Unsupported project/contract sales architecture",false,false,P3,"Project/contract-oriented legacy concept unsupported by the confirmed Plastic Factory requirements."
sales,sales_contract_terms,"شروط العقد","Contract Terms","/admin/sales/contract-terms [admin.sales.contract-terms.index]",UI_SHELL_ONLY_EMPTY_DATASET,REMOVE_FROM_PLASTIC,"Unsupported project/contract sales architecture",false,false,P3,"Project/contract-oriented legacy concept unsupported by the confirmed Plastic Factory requirements."
sales,sales_sales_invoices,"فواتير المبيعات","Sales Invoices","/admin/sales/sales-invoices [admin.sales.sales-invoices.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Sales Invoice",true,true,P0,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
sales,sales_sales_invoice_lines,"سطور فواتير المبيعات","Sales Invoice Lines","/admin/sales/sales-invoice-lines [admin.sales.sales-invoice-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Sales Invoice",false,false,P0,"Subordinate data for Sales Invoice; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
sales,sales_sales_returns,"مردودات المبيعات","Sales Returns","/admin/sales/sales-returns [admin.sales.sales-returns.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Sales Return",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
sales,sales_customer_advances,"دفعات العملاء المقدمة","Customer Advances","/admin/sales/customer-advances [admin.sales.customer-advances.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Finance Customer Advance / Receipt",false,false,P1,"Responsibility is canonically owned by Finance Customer Advance / Receipt; a second resource would split traceability and permissions."
sales,sales_customer_receipts,"متحصلات العملاء","Customer Receipts","/admin/sales/customer-receipts [admin.sales.customer-receipts.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Finance Customer Advance / Receipt",false,false,P1,"Responsibility is canonically owned by Finance Customer Advance / Receipt; a second resource would split traceability and permissions."
sales,sales_customer_receipt_allocations,"تخصيص متحصلات العملاء","Customer Receipt Allocations","/admin/sales/customer-receipt-allocations [admin.sales.customer-receipt-allocations.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Customer Receipt",false,false,P1,"Subordinate data for Customer Receipt; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
sales,sales_delivery_notes,"أذون التسليم","Delivery Notes","/admin/sales/delivery-notes [admin.sales.delivery-notes.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Delivery Note",true,true,P0,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
sales,sales_customer_delivery_confirmation,"تأكيد استلام العميل","Customer Delivery Confirmation","/admin/sales/customer-delivery-confirmation [admin.sales.customer-delivery-confirmation.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Delivery Note",false,false,P0,"This changes state or generates a downstream document from Delivery Note; persist an audited transition/event, not a standalone CRUD resource."
sales,sales_trip_sheets,"أوراق الرحلات","Trip Sheets","/admin/sales/trip-sheets [admin.sales.trip-sheets.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Delivery / dispatch workspace",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
sales,sales_customer_complaints,"شكاوى العملاء","Customer Complaints","/admin/sales/customer-complaints [admin.sales.customer-complaints.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Customer Complaint",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
sales,sales_sales_commission_definitions,"تعريفات عمولات المبيعات","Sales Commission Definitions","/admin/sales/sales-commission-definitions [admin.sales.sales-commission-definitions.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Sales performance controls",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
sales,sales_sales_employee_targets,"أهداف موظفي المبيعات","Sales Employee Targets","/admin/sales/sales-employee-targets [admin.sales.sales-employee-targets.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Sales performance controls",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
sales,sales_sales_price_approvals,"اعتمادات أسعار البيع","Sales Price Approvals","/admin/sales/sales-price-approvals [admin.sales.sales-price-approvals.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Quotation / Sales Order commercial controls",false,false,P1,"This changes state or generates a downstream document from Quotation / Sales Order commercial controls; persist an audited transition/event, not a standalone CRUD resource."
sales,sales_discount_approval_requests,"طلبات اعتماد الخصومات","Discount Approval Requests","/admin/sales/discount-approval-requests [admin.sales.discount-approval-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Quotation / Sales Order commercial controls",false,false,P1,"This changes state or generates a downstream document from Quotation / Sales Order commercial controls; persist an audited transition/event, not a standalone CRUD resource."
purchases,purchases_purchase_requisitions,"طلبات الشراء","Purchase Requisitions","/admin/purchases/purchase-requisitions [admin.purchases.purchase-requisitions.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Purchase Requisition",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
purchases,purchases_purchase_requisition_lines,"سطور طلبات الشراء","Purchase Requisition Lines","/admin/purchases/purchase-requisition-lines [admin.purchases.purchase-requisition-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Purchase Requisition",false,false,P1,"Subordinate data for Purchase Requisition; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
purchases,purchases_purchase_requisition_approvals,"اعتمادات طلبات الشراء","Purchase Requisition Approvals","/admin/purchases/purchase-requisition-approvals [admin.purchases.purchase-requisition-approvals.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Purchase Requisition",false,false,P1,"This changes state or generates a downstream document from Purchase Requisition; persist an audited transition/event, not a standalone CRUD resource."
purchases,purchases_request_for_quotations,"طلبات عروض الأسعار","Request for Quotations","/admin/purchases/request-for-quotations [admin.purchases.request-for-quotations.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Request for Quotation",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
purchases,purchases_supplier_quotation_entry,"إدخال عرض المورد","Supplier Quotation Entry","/admin/purchases/supplier-quotation-entry [admin.purchases.supplier-quotation-entry.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Supplier Quotation",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
purchases,purchases_supplier_quotation_lines,"سطور عرض المورد","Supplier Quotation Lines","/admin/purchases/supplier-quotation-lines [admin.purchases.supplier-quotation-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Supplier Quotation",false,false,P1,"Subordinate data for Supplier Quotation; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
purchases,purchases_supplier_quotation_comparison,"مقارنة عروض الموردين","Supplier Quotation Comparison","/admin/purchases/supplier-quotation-comparison [admin.purchases.supplier-quotation-comparison.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"RFQ / Supplier Quotations",true,false,P1,"Derived read-only view over RFQ / Supplier Quotations; it must not own authoritative transaction rows."
purchases,purchases_supplier_selection,"اختيار المورد","Supplier Selection","/admin/purchases/supplier-selection [admin.purchases.supplier-selection.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"RFQ award decision",false,false,P1,"This changes state or generates a downstream document from RFQ award decision; persist an audited transition/event, not a standalone CRUD resource."
purchases,purchases_purchase_order_lines,"سطور أوامر الشراء","Purchase Order Lines","/admin/purchases/purchase-order-lines [admin.purchases.purchase-order-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Purchase Order",false,false,P0,"Subordinate data for Purchase Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
purchases,purchases_purchase_order_approvals,"اعتمادات أوامر الشراء","Purchase Order Approvals","/admin/purchases/purchase-order-approvals [admin.purchases.purchase-order-approvals.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Purchase Order",false,false,P0,"This changes state or generates a downstream document from Purchase Order; persist an audited transition/event, not a standalone CRUD resource."
purchases,purchases_purchase_order_change_requests,"طلبات تغيير أوامر الشراء","Purchase Order Change Requests","/admin/purchases/purchase-order-change-requests [admin.purchases.purchase-order-change-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Purchase Order — controlled change log",false,false,P1,"Subordinate data for Purchase Order — controlled change log; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
purchases,purchases_purchase_order_delivery_schedule,"جدول تسليم أمر الشراء","Purchase Order Delivery Schedule","/admin/purchases/purchase-order-delivery-schedule [admin.purchases.purchase-order-delivery-schedule.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Purchase Order",false,false,P0,"Subordinate data for Purchase Order; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
purchases,purchases_goods_receipt_notes,"أذون استلام البضاعة","Goods Receipt Notes","/admin/purchases/goods-receipt-notes [admin.purchases.goods-receipt-notes.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Goods Receipt",true,true,P0,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
